MESSAGE_ID	VILLAGE_ID	VILLAGE_PLAYER_ID	TO_VILLAGE_PLAYER_ID	PLAYER_ID	DAY	MESSAGE_TYPE_CODE	MESSAGE_NUMBER	MESSAGE_CONTENT	MESSAGE_DATETIME	IS_CONVERT_DISABLE	FACE_TYPE_CODE
145	2	14			2	WEREWOLF_SAY	1	なるほど、襲撃担当者も選択肢あるんですなあ。ぽよ。	2018-03-11 22:05:28.000	0	NORMAL
146	2	14			2	WEREWOLF_SAY	2	>>*1アンカーテストぽよ	2018-03-11 22:05:51.000	0	NORMAL
147	1	3			0	NORMAL_SAY	63	"お仕事終わったからインターフェース一通り試したぽよー。
よくわかりましたわくわく。

とりあえずサンプルは▼年待ったなしぽよ。
狂人仕事してねえぽよ。"	2018-03-11 22:14:49.000	0	NORMAL
148	2	8			2	NORMAL_SAY	25	"共鳴者直せてなかったぽよ
次何かの修正を反映するときに一緒に直るぽよ"	2018-03-11 23:25:02.000	0	NORMAL
149	1	1			0	NORMAL_SAY	64	"お試しありがたい！
徐々に修正していきますばい"	2018-03-11 23:53:28.000	0	NORMAL
150	1	1			0	NORMAL_SAY	65	さすがに今日は始まらなそうね	2018-03-11 23:53:43.000	0	NORMAL
151	1				0	PUBLIC_SYSTEM	2	まだ村人たちは揃っていないようだ。	2018-03-12 00:15:11.000	0	
152	1	1			0	NORMAL_SAY	66	"ひとまず以下修正しました
・文字数チェックが改行文字を含んでいなかった不具合
・狼と占と狩でページを表示すると、足音選択が選択していた足音に関わらず必ず1つ目になる不具合
・ログイン失敗時にトップページに飛ばされていた不具合

あとこれは調整中ですが、セッション（ログイン状態）をログアウトするまで保持されるようにしました。"	2018-03-12 01:43:48.000	0	NORMAL
153	2	11			2	MONOLOGUE_SAY	3	"アンカーテスト
共鳴の>>1
通常発言の>>25"	2018-03-12 02:21:26.000	0	NORMAL
154	2	11			2	MASON_SAY	3	"アンカーテスト
共鳴の>>1
通常発言の>>25"	2018-03-12 02:21:59.000	0	NORMAL
155	2	11			2	MASON_SAY	4	"あ、説明に書いてあった。
てへぺろ・・・ぽよ
>>1 
>>=1
>>+1
>>*1 "	2018-03-12 02:25:08.000	0	NORMAL
156	2	11			2	MONOLOGUE_SAY	4	"独り言って全員共通の連番なのかな？
>>*3"	2018-03-12 02:26:38.000	0	NORMAL
157	2	14			2	MONOLOGUE_SAY	5	"独り言を話す　　　ぽよ
"	2018-03-12 02:27:59.000	0	NORMAL
158	2				2	PRIVATE_SYSTEM	41	襲撃者を少年 ペーターに、襲撃対象を木こり トーマスに、通過する部屋を6,11,12,13,14に設定しました。	2018-03-12 02:28:29.000	0	
159	2				2	PRIVATE_SYSTEM	42	村長 ヴァルターが占い対象を少年 ペーターに、通過する部屋を2,3,4,5,10,15に設定しました。	2018-03-12 02:29:20.000	0	
160	2				3	PRIVATE_SYSTEM	43	"村長 ヴァルターは、村長 ヴァルターに投票した。
老人 モーリッツは、老人 モーリッツに投票した。
神父 ジムゾンは、村長 ヴァルターに投票した。
木こり トーマスは、木こり トーマスに投票した。
旅人 ニコラスは、旅人 ニコラスに投票した。
ならず者 ディーターは、ならず者 ディーターに投票した。
少年 ペーターは、旅人 ニコラスに投票した。
少女 リーザは、神父 ジムゾンに投票した。
行商人 アルビンは、旅人 ニコラスに投票した。
羊飼い カタリナは、羊飼い カタリナに投票した。
パン屋 オットーは、パン屋 オットーに投票した。
青年 ヨアヒムは、青年 ヨアヒムに投票した。
村娘 パメラは、村娘 パメラに投票した。
農夫 ヤコブは、農夫 ヤコブに投票した。
宿屋の女主人 レジーナは、宿屋の女主人 レジーナに投票した。
負傷兵 シモンは、負傷兵 シモンに投票した。"	2018-03-12 15:50:17.000	0	
161	2				3	PUBLIC_SYSTEM	7	"村長 ヴァルター、2票
老人 モーリッツ、1票
神父 ジムゾン、1票
木こり トーマス、1票
旅人 ニコラス、3票
ならず者 ディーター、1票
羊飼い カタリナ、1票
パン屋 オットー、1票
青年 ヨアヒム、1票
村娘 パメラ、1票
農夫 ヤコブ、1票
宿屋の女主人 レジーナ、1票
負傷兵 シモン、1票

旅人 ニコラスは村人達の手により処刑された。"	2018-03-12 15:50:17.000	0	
162	2				3	PRIVATE_SYSTEM	44	神父 ジムゾンは、少女 リーザを護衛している。	2018-03-12 15:50:17.000	0	
163	2				3	PRIVATE_SEER	2	"村長 ヴァルターは、少年 ペーターを占った。
少年 ペーターは人狼のようだ。"	2018-03-12 15:50:17.000	0	
164	2				3	PRIVATE_PSYCHIC	1	"処刑された霊が語りかける...
旅人 ニコラスは人間のようだ。"	2018-03-12 15:50:17.000	0	
165	2	14			3	WEREWOLF_SAY	3	木こり トーマス！今日がお前の命日だ！	2018-03-12 15:50:17.000	0	NORMAL
166	2				3	PUBLIC_SYSTEM	8	次の日の朝、木こり トーマスが無惨な姿で発見された。	2018-03-12 15:50:17.000	0	
167	2				3	PRIVATE_SYSTEM	45	襲撃者を青年 ヨアヒムに、襲撃対象を行商人 アルビンに、通過する部屋を12に設定しました。（自動設定）	2018-03-12 15:50:17.000	0	
168	2				3	PRIVATE_SYSTEM	46	村長 ヴァルターが占い対象を負傷兵 シモンに、通過する部屋を7,8,9,10,15に設定しました。（自動設定）	2018-03-12 15:50:17.000	0	
169	2				3	PRIVATE_SYSTEM	47	ならず者 ディーターが通過する部屋をなしに設定しました。（自動設定）	2018-03-12 15:50:17.000	0	
170	2				3	PRIVATE_SYSTEM	48	少女 リーザが通過する部屋をなしに設定しました。（自動設定）	2018-03-12 15:50:17.000	0	
171	2				3	PRIVATE_SYSTEM	49	神父 ジムゾンが護衛対象を村娘 パメラに設定しました。（自動設定）	2018-03-12 15:50:17.000	0	
172	2				3	PUBLIC_SYSTEM	9	"現在の生存者は、以下の14名。
村長 ヴァルター、老人 モーリッツ、神父 ジムゾン、ならず者 ディーター、少年 ペーター、少女 リーザ、行商人 アルビン、羊飼い カタリナ、パン屋 オットー、青年 ヨアヒム、農夫 ヤコブ、村娘 パメラ、宿屋の女主人 レジーナ、負傷兵 シモン"	2018-03-12 15:50:18.000	0	
173	2				3	PUBLIC_SYSTEM	10	"館の大広間に集まった村人達は、昨晩聞こえた足音について確認した。

部屋02,部屋03,部屋04,部屋05で足音が聞こえた...。
部屋06,部屋11,部屋12,部屋14で足音が聞こえた...。
部屋07,部屋12,部屋17で足音が聞こえた...。"	2018-03-12 15:50:18.000	0	
174	2	11			3	GRAVE_SAY	1	噛まれとる…	2018-03-12 21:05:40.000	0	NORMAL
175	1	2			0	NORMAL_SAY	67	"こんばんはー
足音選択の不具合は、昨日の夜に直っていることを確認しました（たしか狼と狩で確認）

・いま墓下にいる共有者トーマスでログインしたところ、生きてた時の日の共鳴ログが表示されません。
「生きてた時の共鳴ログ」と「自分が死んだ後の共鳴ログ」両方見える　もしくは　「生きてた時の共鳴ログ」は見えるけど「自分が死んだ後の共鳴ログ」は見えない、
が正しいような気がしますが、いかがでしょうか？
"	2018-03-12 21:24:02.000	0	NORMAL
176	1	2			0	NORMAL_SAY	68	"・>>67の文章に改行2個くらい追加したら、文字数表示が199文字だったのですが、
「確認画面へ」ボタン押下した際に、入力文字数チェックに引っかかりました。

↓大したことない話
（・独り言の連番は全員共通ですよね。
　推理上問題があるわけではないですが
　自分が初めて独り言を書いたときに、連番が940とかなっていたら
　他の人達が独り言を939回発言しているのがわかり、…多いとなんか怖い）"	2018-03-12 21:44:40.000	0	NORMAL
177	2	11			3	GRAVE_SAY	2	"そうか。
幽界の歪み的な設定はなくて墓下の呻きは地上に見えないのね。

白ログでどう暇潰しするか…。

墓下に来れば推理発言OKなのかな。"	2018-03-12 22:01:17.000	0	NORMAL
178	2	11			3	GRAVE_SAY	3	どう見ても年に噛まれてて草ぽよ	2018-03-12 22:03:48.000	0	NORMAL
179	1	3			0	NORMAL_SAY	69	"Ｇ国同様、墓下の呻きは地上から見えないのですね。
ルールにある通り「白ログでの推理発言禁止」だから、
墓下に来たら推理発言できるのですねぽよ。"	2018-03-12 22:05:51.000	0	NORMAL
180	1	3			0	NORMAL_SAY	70	"白ログどうやって遊ぼうねぽよ。

GM居ないし、雑談したりヌメロンしたりするのかしらぽよ。"	2018-03-12 22:09:10.000	0	NORMAL
181	1	3			0	NORMAL_SAY	71	">>30揚げちゃん
どんどん揚げちゃおうねえ～
エビフライにしようねえ～

　　,.、,、,..,、、.,,.,、.,,、、,,..,_,,_　／i
　;'｀;、、:、. ..:、:,　:,.: ::｀゛:.::'':,'.´ -‐i
　'、;: ...: ,:. :.、.. :.、.:: _;... .;;.‐'゛￣ ￣"	2018-03-12 22:10:41.000	0	NORMAL
182	1	3			0	NORMAL_SAY	72	"エビフライAA崩れたぽよ…
小型化するぽよ

  ,.、,､,  ,､､..,_   　／i
'､;:..: ,::'‐'ﾞ''─┘"	2018-03-12 22:12:56.000	0	NORMAL
183	1	3			0	NORMAL_SAY	73	"服>>68
残り３人の最終日に短時間で数百の独り言伸びてたら草っていうより怖いぽよね

いずれは独り言も回数制限設けるのかな？ぽよ。
人狼館は白より灰が見所だけど無限灰はログ読みしんどいぽよ～"	2018-03-12 22:17:12.000	0	NORMAL
184	1	1			0	NORMAL_SAY	74	"こんばんはーあまり人が増えませんね
>>67 G国って生きてた間のってみられるんですか？"	2018-03-12 22:50:38.000	0	NORMAL
185	1	1			0	NORMAL_SAY	75	">>68 あれーほんとですね。ちょっと見ておきます。

独り言はアンカー打てないようにしてるし連番消そうかな。
回数はどうしようかなーと思ってます。
白20赤40灰40共40とかですかねー。
制限があるほうが良いこともあるんで（後からの読みやすさも含めて）無限はないっすね。"	2018-03-12 22:57:30.000	0	NORMAL
186	2	7			3	MONOLOGUE_SAY	6	独り言テストぽよ！	2018-03-12 23:37:20.000	0	NORMAL
187	1	1			0	NORMAL_SAY	76	">>68修正しました。発言の最後に空白行があるとおかしくなってたっぽい。

灰は発言番号を出さなくして、他はアンカー表記と合わせてみました。"	2018-03-12 23:38:24.000	0	NORMAL
188	1	1			0	NORMAL_SAY	77	急いで他も作り込みたいけど、ちょっと忙しかったのでまだ手をつけられてないぽよ。	2018-03-12 23:38:54.000	0	NORMAL
189	1	3			0	NORMAL_SAY	78	">>74皆どっかの村に入ってるのかなぽよ…。

>>75回数それで良いと思うぽよ。

>>77お忙しい中遊び場の開発ありがとうございますぽよ！"	2018-03-12 23:46:19.000	0	NORMAL
190	1	2			0	NORMAL_SAY	79	">>74
あ、クローンと間違えてたかもしれません。
G国で狼やったのが1年位前なので、どっちだったか自信ないぽよ。
ごめんなさいぽよ"	2018-03-12 23:48:24.000	0	NORMAL
191	1				0	PUBLIC_SYSTEM	3	まだ村人たちは揃っていないようだ。	2018-03-13 00:00:48.000	0	
192	1	3			0	NORMAL_SAY	80	">>79墓下から生前の赤ログは見えるけど、墓下落ちてからの赤は見えなかったような。

Fは共有だったから共窓無いし。"	2018-03-13 00:01:44.000	0	NORMAL
193	1	3			0	NORMAL_SAY	81	ぽよ	2018-03-13 00:02:25.000	0	NORMAL
194	1	24			0	NORMAL_SAY	82	"やってまいりました！よろしくお願いします〜。
"	2018-03-13 00:05:23.000	0	NORMAL
195	1				0	PRIVATE_SYSTEM	7	負傷兵 シモンが希望役職を霊能者に設定しました。	2018-03-13 00:05:23.000	0	
196	1	3			0	NORMAL_SAY	83	"シモンようこそぽよ！

肘つんつん ( ´_ゝ｀)σくД`)

あと一人で始まるぽよ"	2018-03-13 00:08:30.000	0	NORMAL
197	1	3			0	NORMAL_SAY	84	"８人だと楽占霊村村村狼狼
8-7>5>3>epぽよね

狐と狂人いないと足音狼と占いの足音しか出ないから狼不利過ぎになる予感ぽよ"	2018-03-13 00:12:03.000	0	NORMAL
198	1	3			0	NORMAL_SAY	85	"ゲルトと狼の間に空室多い配置なら良いけど、
ゲルト襲撃の足音で確黒の可能性も大いにあるぽよ…((;´д｀)"	2018-03-13 00:16:20.000	0	NORMAL
199	1	1			0	NORMAL_SAY	86	"まあきっとバグってるので勝負度外視みたくなっちゃうよ

>>80 生前のは見られるのかー。実装結構面倒だなぁ"	2018-03-13 00:16:53.000	0	NORMAL
200	1	3			0	NORMAL_SAY	87	"もちろんテストプレイだから度外視ぽよ～

編成調整難しいぽよね"	2018-03-13 00:18:59.000	0	NORMAL
201	1	1			0	NORMAL_SAY	88	"テストプレイくらいまで進められたら解除するかもしれないけど、
今はゲルトアカウントで入ると全発言（とシスメ）が読めるようにしているから
始まってなにかおかしかったら灰なり墓でもいいから呟いておいていただけると。"	2018-03-13 00:20:54.000	0	NORMAL
202	1	3			0	NORMAL_SAY	89	"(私はＧ国で狼やったの一回だけだしLWだったから実際見た訳ではない…)  
そのような話を聞いた記憶が…  

あんまり優先順位高くないかと思われるので大変なら放置で良いと思いまぽよ！"	2018-03-13 00:22:06.000	0	NORMAL
203	1	3			0	NORMAL_SAY	90	>>88承知しましたぽよ～	2018-03-13 00:24:41.000	0	NORMAL
204	1	5			0	NORMAL_SAY	91	"こんにちは。
人狼知能にも花粉は大敵です。
やつらはバグです。地球環境からの速やかな除去を推奨します。

村追い出され防止の一撃です。
ありませんよね。知ってます。
ルーティーンから離れられないのは学習が足りない証拠です。"	2018-03-13 11:12:56.000	0	NORMAL
205	2				4	PRIVATE_SYSTEM	50	"村長 ヴァルターは、村長 ヴァルターに投票した。
老人 モーリッツは、老人 モーリッツに投票した。
神父 ジムゾンは、神父 ジムゾンに投票した。
ならず者 ディーターは、ならず者 ディーターに投票した。
少年 ペーターは、少年 ペーターに投票した。
少女 リーザは、少女 リーザに投票した。
行商人 アルビンは、行商人 アルビンに投票した。
羊飼い カタリナは、羊飼い カタリナに投票した。
パン屋 オットーは、パン屋 オットーに投票した。
青年 ヨアヒムは、青年 ヨアヒムに投票した。
村娘 パメラは、村娘 パメラに投票した。
農夫 ヤコブは、農夫 ヤコブに投票した。
宿屋の女主人 レジーナは、宿屋の女主人 レジーナに投票した。
負傷兵 シモンは、負傷兵 シモンに投票した。"	2018-03-13 15:48:47.000	0	
206	2				4	PUBLIC_SYSTEM	11	"村長 ヴァルター、1票
老人 モーリッツ、1票
神父 ジムゾン、1票
ならず者 ディーター、1票
少年 ペーター、1票
少女 リーザ、1票
行商人 アルビン、1票
羊飼い カタリナ、1票
パン屋 オットー、1票
青年 ヨアヒム、1票
村娘 パメラ、1票
農夫 ヤコブ、1票
宿屋の女主人 レジーナ、1票
負傷兵 シモン、1票

村娘 パメラは村人達の手により処刑された。"	2018-03-13 15:48:47.000	0	
207	2				4	PRIVATE_SYSTEM	51	神父 ジムゾンは、村娘 パメラを護衛している。	2018-03-13 15:48:48.000	0	
208	2				4	PRIVATE_SEER	3	"村長 ヴァルターは、負傷兵 シモンを占った。
負傷兵 シモンは人間のようだ。"	2018-03-13 15:48:48.000	0	
